age,job,marital,education,balance,housing,loan,deposit,customer_segment,segment_name,estimated_clv,risk_score,campaign_cost,campaign_roi
26,management,single,tertiary,3944,yes,no,yes,0,Young_Savers,5078.88,0.0,100,4900.0
49,services,married,secondary,202,yes,no,yes,0,Young_Savers,5004.04,0.0,100,4900.0
40,technician,single,tertiary,1175,no,no,yes,0,Young_Savers,5023.5,0.0,50,9900.0
46,admin.,married,secondary,974,no,no,yes,0,Young_Savers,5019.48,0.0,50,9900.0
38,management,single,tertiary,3141,no,no,yes,0,Young_Savers,5062.82,0.0,200,2400.0
74,retired,divorced,secondary,4079,no,no,yes,3,Premium_Clients,5081.58,0.0,150,3233.3333333333335
35,services,single,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
50,unemployed,married,secondary,3357,no,no,yes,3,Premium_Clients,5067.14,0.0,200,2400.0
54,management,married,primary,2587,no,no,yes,3,Premium_Clients,5051.74,0.0,100,4900.0
35,management,divorced,tertiary,434,yes,no,yes,0,Young_Savers,5008.68,0.0,100,4900.0
36,unemployed,single,tertiary,1291,no,no,yes,0,Young_Savers,5025.82,0.0,50,9900.0
30,blue-collar,single,secondary,315,no,no,yes,0,Young_Savers,5006.3,0.0,50,9900.0
36,services,married,secondary,394,no,no,yes,0,Young_Savers,5007.88,0.0,50,9900.0
41,management,married,tertiary,5561,no,no,yes,0,Young_Savers,5111.22,0.0,100,4900.0
30,admin.,single,secondary,3528,no,no,yes,0,Young_Savers,5070.56,0.0,50,9900.0
39,entrepreneur,married,primary,437,yes,no,yes,0,Young_Savers,5008.74,0.0,50,9900.0
34,services,single,tertiary,3119,no,no,yes,0,Young_Savers,5062.38,0.0,50,9900.0
32,services,married,secondary,264,yes,yes,yes,0,Young_Savers,5005.28,30.0,50,9900.0
35,unemployed,married,primary,3285,no,no,yes,0,Young_Savers,5065.7,0.0,100,4900.0
50,management,married,tertiary,1396,no,no,yes,0,Young_Savers,5027.92,0.0,300,1566.6666666666665
28,services,married,secondary,510,yes,yes,yes,0,Young_Savers,5010.2,30.0,100,4900.0
44,blue-collar,married,primary,-101,yes,no,yes,0,Young_Savers,4997.98,30.0,50,9900.0
32,blue-collar,married,primary,634,no,no,yes,0,Young_Savers,5012.68,0.0,50,9900.0
30,management,single,tertiary,4210,no,no,yes,0,Young_Savers,5084.2,0.0,200,2400.0
59,retired,married,secondary,0,no,no,yes,3,Premium_Clients,5000.0,0.0,50,9900.0
35,technician,divorced,secondary,84,yes,yes,yes,0,Young_Savers,5001.68,30.0,50,9900.0
30,blue-collar,married,secondary,278,yes,yes,yes,0,Young_Savers,5005.56,30.0,50,9900.0
42,management,married,unknown,849,yes,no,yes,0,Young_Savers,5016.98,0.0,50,9900.0
63,retired,married,secondary,1612,no,no,yes,3,Premium_Clients,5032.24,0.0,100,4900.0
35,technician,single,secondary,204,yes,no,yes,0,Young_Savers,5004.08,0.0,50,9900.0
43,unemployed,divorced,secondary,1854,no,no,yes,0,Young_Savers,5037.08,0.0,50,9900.0
27,technician,single,tertiary,4661,no,no,yes,0,Young_Savers,5093.22,0.0,50,9900.0
29,self-employed,single,tertiary,1579,no,no,yes,0,Young_Savers,5031.58,0.0,50,9900.0
54,unemployed,married,secondary,1561,no,no,yes,3,Premium_Clients,5031.22,0.0,150,3233.3333333333335
80,retired,married,primary,1468,no,no,yes,3,Premium_Clients,5029.36,0.0,150,3233.3333333333335
57,blue-collar,married,secondary,2887,no,no,yes,2,Budget_Conscious,5057.74,0.0,500,900.0
33,management,single,tertiary,224,no,no,yes,0,Young_Savers,5004.48,0.0,100,4900.0
65,retired,married,primary,1760,no,no,yes,3,Premium_Clients,5035.2,0.0,200,2400.0
59,admin.,married,secondary,3735,no,no,yes,3,Premium_Clients,5074.7,0.0,150,3233.3333333333335
30,housemaid,single,tertiary,19,no,no,yes,0,Young_Savers,5000.38,0.0,50,9900.0
28,blue-collar,married,secondary,61,yes,no,yes,0,Young_Savers,5001.22,0.0,100,4900.0
29,technician,married,secondary,95,no,yes,yes,0,Young_Savers,5001.9,30.0,150,3233.3333333333335
31,self-employed,married,tertiary,5,yes,yes,yes,0,Young_Savers,5000.1,30.0,50,9900.0
31,management,single,secondary,360,yes,no,yes,0,Young_Savers,5007.2,0.0,50,9900.0
49,blue-collar,married,secondary,1730,yes,no,yes,0,Young_Savers,5034.6,0.0,100,4900.0
43,unemployed,married,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
40,unemployed,single,tertiary,7968,no,no,yes,3,Premium_Clients,5159.36,0.0,100,4900.0
39,unemployed,married,primary,7005,yes,no,yes,0,Young_Savers,5140.1,0.0,100,4900.0
71,technician,married,secondary,3020,no,no,yes,3,Premium_Clients,5060.4,0.0,50,9900.0
38,self-employed,single,tertiary,605,no,no,yes,0,Young_Savers,5012.1,0.0,500,900.0
30,management,single,tertiary,376,yes,no,yes,0,Young_Savers,5007.52,0.0,50,9900.0
45,unemployed,married,secondary,891,yes,no,yes,0,Young_Savers,5017.82,0.0,50,9900.0
67,retired,divorced,secondary,704,no,no,yes,3,Premium_Clients,5014.08,0.0,50,9900.0
58,admin.,married,secondary,4348,yes,no,yes,3,Premium_Clients,5086.96,0.0,200,2400.0
45,admin.,divorced,secondary,2353,yes,no,yes,3,Premium_Clients,5047.06,0.0,50,9900.0
34,management,married,tertiary,8000,no,no,yes,0,Young_Savers,5160.0,0.0,50,9900.0
27,technician,single,tertiary,2781,yes,no,yes,0,Young_Savers,5055.62,0.0,50,9900.0
51,blue-collar,married,primary,541,no,no,yes,0,Young_Savers,5010.82,0.0,150,3233.3333333333335
38,management,married,unknown,3576,no,no,yes,0,Young_Savers,5071.52,0.0,50,9900.0
28,management,single,tertiary,2725,no,no,yes,0,Young_Savers,5054.5,0.0,50,9900.0
25,student,single,secondary,2354,no,no,yes,0,Young_Savers,5047.08,0.0,350,1328.5714285714287
37,services,married,secondary,775,no,no,yes,0,Young_Savers,5015.5,0.0,100,4900.0
38,blue-collar,married,secondary,622,yes,no,yes,0,Young_Savers,5012.44,0.0,100,4900.0
37,technician,single,secondary,4,no,no,yes,0,Young_Savers,5000.08,0.0,50,9900.0
34,management,single,tertiary,5,no,no,yes,0,Young_Savers,5000.1,0.0,100,4900.0
37,technician,single,tertiary,3943,no,no,yes,0,Young_Savers,5078.86,0.0,100,4900.0
76,retired,divorced,primary,802,no,no,yes,3,Premium_Clients,5016.04,0.0,50,9900.0
48,management,married,tertiary,2351,no,no,yes,3,Premium_Clients,5047.02,0.0,50,9900.0
49,technician,divorced,tertiary,1807,yes,no,yes,3,Premium_Clients,5036.14,0.0,50,9900.0
62,housemaid,married,secondary,2,no,no,yes,3,Premium_Clients,5000.04,0.0,50,9900.0
33,services,single,unknown,2297,no,no,yes,0,Young_Savers,5045.94,0.0,50,9900.0
19,student,single,unknown,779,no,no,yes,0,Young_Savers,5015.58,0.0,200,2400.0
25,student,single,secondary,108,no,no,yes,0,Young_Savers,5002.16,0.0,150,3233.3333333333335
31,services,divorced,primary,459,yes,no,yes,0,Young_Savers,5009.18,0.0,50,9900.0
38,technician,single,tertiary,110,no,no,yes,0,Young_Savers,5002.2,0.0,150,3233.3333333333335
31,technician,single,tertiary,13711,yes,no,yes,0,Young_Savers,5274.22,0.0,150,3233.3333333333335
24,student,single,tertiary,3415,no,no,yes,0,Young_Savers,5068.3,0.0,50,9900.0
24,self-employed,single,tertiary,2376,no,no,yes,0,Young_Savers,5047.52,0.0,50,9900.0
26,technician,single,secondary,181,no,no,yes,0,Young_Savers,5003.62,0.0,100,4900.0
73,retired,married,tertiary,448,no,no,yes,3,Premium_Clients,5008.96,0.0,50,9900.0
29,entrepreneur,married,secondary,714,yes,yes,yes,0,Young_Savers,5014.28,30.0,100,4900.0
49,admin.,married,secondary,3608,yes,no,yes,3,Premium_Clients,5072.16,0.0,50,9900.0
42,management,married,primary,5310,yes,no,yes,0,Young_Savers,5106.2,0.0,100,4900.0
68,retired,single,tertiary,2144,no,no,yes,3,Premium_Clients,5042.88,0.0,50,9900.0
60,management,married,tertiary,2281,no,no,yes,3,Premium_Clients,5045.62,0.0,100,4900.0
53,management,divorced,tertiary,2679,no,no,yes,3,Premium_Clients,5053.58,0.0,150,3233.3333333333335
62,retired,married,secondary,1495,no,no,yes,3,Premium_Clients,5029.9,0.0,50,9900.0
33,management,single,tertiary,1304,yes,no,yes,0,Young_Savers,5026.08,0.0,100,4900.0
36,housemaid,married,primary,78,yes,no,yes,0,Young_Savers,5001.56,0.0,450,1011.1111111111111
46,services,married,primary,437,yes,no,yes,0,Young_Savers,5008.74,0.0,150,3233.3333333333335
37,housemaid,married,secondary,7433,no,yes,yes,0,Young_Savers,5148.66,30.0,150,3233.3333333333335
53,blue-collar,married,secondary,6112,no,no,yes,3,Premium_Clients,5122.24,0.0,50,9900.0
34,admin.,married,secondary,155,no,no,yes,0,Young_Savers,5003.1,0.0,100,4900.0
24,blue-collar,single,secondary,9883,no,no,yes,0,Young_Savers,5197.66,0.0,250,1900.0
36,management,married,tertiary,495,no,no,yes,0,Young_Savers,5009.9,0.0,50,9900.0
34,technician,married,secondary,294,yes,no,yes,0,Young_Savers,5005.88,0.0,50,9900.0
48,blue-collar,single,primary,8990,no,no,yes,3,Premium_Clients,5179.8,0.0,100,4900.0
43,self-employed,single,unknown,3173,no,no,yes,0,Young_Savers,5063.46,0.0,50,9900.0
32,technician,divorced,tertiary,53,no,no,yes,0,Young_Savers,5001.06,0.0,100,4900.0
46,blue-collar,married,secondary,640,yes,no,yes,0,Young_Savers,5012.8,0.0,50,9900.0
32,blue-collar,single,secondary,217,yes,no,yes,0,Young_Savers,5004.34,0.0,150,3233.3333333333335
45,blue-collar,married,primary,804,yes,no,yes,0,Young_Savers,5016.08,0.0,50,9900.0
29,unemployed,single,primary,1374,no,no,yes,0,Young_Savers,5027.48,0.0,150,3233.3333333333335
25,management,single,tertiary,3,yes,yes,yes,0,Young_Savers,5000.06,30.0,50,9900.0
20,student,single,secondary,502,no,no,yes,0,Young_Savers,5010.04,0.0,50,9900.0
45,blue-collar,married,secondary,61,yes,no,yes,0,Young_Savers,5001.22,0.0,200,2400.0
42,admin.,divorced,secondary,153,yes,no,yes,0,Young_Savers,5003.06,0.0,50,9900.0
29,blue-collar,married,secondary,8,yes,yes,yes,0,Young_Savers,5000.16,30.0,50,9900.0
23,self-employed,single,tertiary,780,no,no,yes,0,Young_Savers,5015.6,0.0,50,9900.0
37,management,married,tertiary,630,no,no,yes,0,Young_Savers,5012.6,0.0,50,9900.0
35,management,married,tertiary,2161,no,no,yes,0,Young_Savers,5043.22,0.0,150,3233.3333333333335
61,retired,married,tertiary,32685,no,no,yes,3,Premium_Clients,5653.7,0.0,100,4900.0
31,management,single,tertiary,3384,no,no,yes,0,Young_Savers,5067.68,0.0,50,9900.0
41,management,married,primary,5310,yes,no,yes,0,Young_Savers,5106.2,0.0,50,9900.0
34,blue-collar,divorced,secondary,383,yes,no,yes,0,Young_Savers,5007.66,0.0,50,9900.0
32,services,single,secondary,772,yes,no,yes,0,Young_Savers,5015.44,0.0,150,3233.3333333333335
32,technician,married,tertiary,2976,yes,no,yes,0,Young_Savers,5059.52,0.0,50,9900.0
34,technician,single,secondary,2729,yes,no,yes,0,Young_Savers,5054.58,0.0,50,9900.0
35,blue-collar,married,unknown,520,yes,no,yes,0,Young_Savers,5010.4,0.0,50,9900.0
44,admin.,married,secondary,205,no,no,yes,0,Young_Savers,5004.1,0.0,50,9900.0
32,services,single,unknown,2378,no,no,yes,0,Young_Savers,5047.56,0.0,100,4900.0
34,admin.,married,secondary,48,yes,no,yes,0,Young_Savers,5000.96,0.0,100,4900.0
50,entrepreneur,married,primary,461,yes,no,yes,2,Budget_Conscious,5009.22,0.0,1600,212.5
32,technician,single,secondary,116,yes,no,yes,0,Young_Savers,5002.32,0.0,100,4900.0
23,blue-collar,married,secondary,272,no,no,yes,0,Young_Savers,5005.44,0.0,100,4900.0
32,blue-collar,single,secondary,799,no,yes,yes,0,Young_Savers,5015.98,30.0,300,1566.6666666666665
60,housemaid,married,secondary,0,no,no,yes,3,Premium_Clients,5000.0,0.0,100,4900.0
44,admin.,single,secondary,1534,no,no,yes,0,Young_Savers,5030.68,0.0,50,9900.0
30,admin.,married,secondary,4457,yes,no,yes,0,Young_Savers,5089.14,0.0,200,2400.0
37,technician,married,unknown,189,no,no,yes,0,Young_Savers,5003.78,0.0,100,4900.0
35,technician,single,tertiary,1880,no,no,yes,0,Young_Savers,5037.6,0.0,50,9900.0
36,services,divorced,secondary,0,no,yes,yes,0,Young_Savers,5000.0,70.0,350,1328.5714285714287
39,management,married,secondary,11835,yes,no,yes,3,Premium_Clients,5236.7,0.0,100,4900.0
25,technician,married,tertiary,839,yes,no,yes,0,Young_Savers,5016.78,0.0,150,3233.3333333333335
33,management,single,tertiary,952,yes,no,yes,0,Young_Savers,5019.04,0.0,250,1900.0
28,blue-collar,single,secondary,-197,yes,no,yes,0,Young_Savers,4996.06,30.0,100,4900.0
31,self-employed,single,tertiary,1657,yes,yes,yes,0,Young_Savers,5033.14,30.0,50,9900.0
56,retired,married,primary,1947,no,no,yes,3,Premium_Clients,5038.94,0.0,100,4900.0
41,entrepreneur,married,secondary,30,no,no,yes,0,Young_Savers,5000.6,0.0,50,9900.0
68,retired,divorced,primary,2027,no,no,yes,3,Premium_Clients,5040.54,0.0,100,4900.0
61,admin.,married,tertiary,1332,no,no,yes,3,Premium_Clients,5026.64,0.0,50,9900.0
37,management,single,tertiary,72,yes,yes,yes,0,Young_Savers,5001.44,30.0,250,1900.0
28,student,single,secondary,153,no,no,yes,0,Young_Savers,5003.06,0.0,100,4900.0
46,admin.,married,secondary,70,yes,no,yes,0,Young_Savers,5001.4,0.0,100,4900.0
53,services,divorced,secondary,36,yes,yes,yes,3,Premium_Clients,5000.72,30.0,50,9900.0
32,services,single,secondary,-198,yes,no,yes,0,Young_Savers,4996.04,30.0,150,3233.3333333333335
33,admin.,single,secondary,5,yes,no,yes,0,Young_Savers,5000.1,0.0,100,4900.0
57,housemaid,married,tertiary,2326,no,no,yes,3,Premium_Clients,5046.52,0.0,50,9900.0
41,technician,married,tertiary,67,yes,no,yes,0,Young_Savers,5001.34,0.0,50,9900.0
24,technician,single,secondary,598,no,no,yes,0,Young_Savers,5011.96,0.0,50,9900.0
45,student,single,unknown,1527,no,no,yes,0,Young_Savers,5030.54,0.0,50,9900.0
49,management,married,secondary,1623,yes,no,yes,0,Young_Savers,5032.46,0.0,100,4900.0
30,blue-collar,single,primary,253,yes,no,yes,0,Young_Savers,5005.06,0.0,50,9900.0
26,services,single,secondary,1445,no,no,yes,0,Young_Savers,5028.9,0.0,50,9900.0
57,management,married,tertiary,256,no,no,yes,3,Premium_Clients,5005.12,0.0,100,4900.0
39,blue-collar,married,unknown,1181,yes,no,yes,0,Young_Savers,5023.62,0.0,100,4900.0
40,technician,single,tertiary,1646,yes,no,yes,0,Young_Savers,5032.92,0.0,100,4900.0
52,retired,divorced,tertiary,-309,yes,no,yes,3,Premium_Clients,4993.82,30.0,100,4900.0
35,technician,single,tertiary,670,no,no,yes,0,Young_Savers,5013.4,0.0,200,2400.0
46,admin.,divorced,secondary,2196,no,no,yes,0,Young_Savers,5043.92,0.0,250,1900.0
49,services,divorced,secondary,947,no,no,yes,0,Young_Savers,5018.94,0.0,100,4900.0
22,student,single,secondary,71,no,no,yes,0,Young_Savers,5001.42,0.0,50,9900.0
36,technician,married,tertiary,521,no,no,yes,0,Young_Savers,5010.42,0.0,150,3233.3333333333335
38,technician,married,secondary,5115,yes,no,yes,0,Young_Savers,5102.3,0.0,50,9900.0
40,management,married,tertiary,-17,yes,yes,yes,0,Young_Savers,4999.66,60.0,50,9900.0
24,technician,married,secondary,556,yes,no,yes,0,Young_Savers,5011.12,0.0,100,4900.0
78,retired,divorced,primary,229,no,no,yes,3,Premium_Clients,5004.58,0.0,50,9900.0
25,technician,single,secondary,325,no,no,yes,0,Young_Savers,5006.5,0.0,150,3233.3333333333335
63,management,married,tertiary,5112,no,no,yes,3,Premium_Clients,5102.24,0.0,100,4900.0
31,management,single,tertiary,11821,no,no,yes,2,Budget_Conscious,5236.42,0.0,550,809.0909090909091
41,technician,single,secondary,650,yes,no,yes,0,Young_Savers,5013.0,0.0,150,3233.3333333333335
50,retired,married,secondary,8648,no,no,yes,3,Premium_Clients,5172.96,0.0,150,3233.3333333333335
27,self-employed,single,tertiary,168,no,no,yes,0,Young_Savers,5003.36,0.0,50,9900.0
27,blue-collar,single,secondary,2486,yes,no,yes,0,Young_Savers,5049.72,0.0,50,9900.0
50,technician,divorced,secondary,396,no,no,yes,0,Young_Savers,5007.92,0.0,100,4900.0
44,management,married,tertiary,1791,no,no,yes,0,Young_Savers,5035.82,0.0,50,9900.0
26,self-employed,single,tertiary,168,no,no,yes,0,Young_Savers,5003.36,0.0,50,9900.0
46,technician,married,unknown,3308,no,no,yes,3,Premium_Clients,5066.16,0.0,100,4900.0
36,services,married,secondary,4721,no,no,yes,0,Young_Savers,5094.42,0.0,50,9900.0
35,management,single,tertiary,18111,no,no,yes,3,Premium_Clients,5362.22,0.0,200,2400.0
68,retired,married,secondary,1146,no,no,yes,3,Premium_Clients,5022.92,0.0,100,4900.0
50,admin.,divorced,secondary,237,no,yes,yes,3,Premium_Clients,5004.74,30.0,50,9900.0
36,services,married,unknown,618,no,no,yes,0,Young_Savers,5012.36,0.0,50,9900.0
34,admin.,divorced,secondary,1085,no,no,yes,0,Young_Savers,5021.7,0.0,350,1328.5714285714287
30,management,single,tertiary,1028,no,no,yes,0,Young_Savers,5020.56,0.0,100,4900.0
22,admin.,single,secondary,114,no,no,yes,0,Young_Savers,5002.28,0.0,50,9900.0
59,admin.,married,secondary,0,yes,no,yes,3,Premium_Clients,5000.0,0.0,50,9900.0
60,blue-collar,married,primary,631,no,no,yes,3,Premium_Clients,5012.62,0.0,100,4900.0
32,technician,married,secondary,660,no,no,yes,0,Young_Savers,5013.2,0.0,100,4900.0
46,self-employed,married,tertiary,2421,no,no,yes,0,Young_Savers,5048.42,0.0,50,9900.0
23,student,single,secondary,794,no,no,yes,0,Young_Savers,5015.88,0.0,150,3233.3333333333335
22,self-employed,single,secondary,2138,no,yes,yes,0,Young_Savers,5042.76,30.0,50,9900.0
59,services,married,secondary,2965,yes,no,yes,3,Premium_Clients,5059.3,0.0,150,3233.3333333333335
26,management,single,tertiary,222,no,no,yes,0,Young_Savers,5004.44,0.0,50,9900.0
35,management,divorced,tertiary,6997,yes,no,yes,0,Young_Savers,5139.94,0.0,50,9900.0
53,retired,married,secondary,665,yes,no,yes,3,Premium_Clients,5013.3,0.0,100,4900.0
39,management,married,tertiary,285,yes,no,yes,0,Young_Savers,5005.7,0.0,150,3233.3333333333335
32,technician,married,secondary,473,no,yes,yes,0,Young_Savers,5009.46,30.0,50,9900.0
41,management,married,tertiary,2226,no,no,yes,0,Young_Savers,5044.52,0.0,100,4900.0
37,admin.,single,secondary,245,yes,yes,yes,0,Young_Savers,5004.9,30.0,100,4900.0
35,management,married,tertiary,1133,yes,no,yes,0,Young_Savers,5022.66,0.0,50,9900.0
42,management,married,tertiary,294,no,no,yes,0,Young_Savers,5005.88,0.0,50,9900.0
27,admin.,divorced,secondary,451,yes,no,yes,0,Young_Savers,5009.02,0.0,50,9900.0
57,unknown,married,unknown,19268,no,no,yes,3,Premium_Clients,5385.36,0.0,50,9900.0
41,blue-collar,married,primary,1461,yes,no,yes,0,Young_Savers,5029.22,0.0,100,4900.0
37,housemaid,single,secondary,465,yes,no,yes,0,Young_Savers,5009.3,0.0,150,3233.3333333333335
44,unemployed,divorced,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,150,3233.3333333333335
32,technician,single,tertiary,654,yes,no,yes,0,Young_Savers,5013.08,0.0,200,2400.0
34,admin.,married,tertiary,79,yes,no,yes,0,Young_Savers,5001.58,0.0,50,9900.0
42,services,married,tertiary,4216,no,no,yes,0,Young_Savers,5084.32,0.0,100,4900.0
54,admin.,married,secondary,66,yes,no,yes,3,Premium_Clients,5001.32,0.0,50,9900.0
48,self-employed,married,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,150,3233.3333333333335
73,retired,married,primary,5539,no,no,yes,3,Premium_Clients,5110.78,0.0,50,9900.0
33,management,married,tertiary,2599,no,no,yes,0,Young_Savers,5051.98,0.0,100,4900.0
42,management,married,tertiary,2187,yes,no,yes,0,Young_Savers,5043.74,0.0,150,3233.3333333333335
57,admin.,married,secondary,2120,no,no,yes,3,Premium_Clients,5042.4,0.0,200,2400.0
29,services,single,primary,339,no,no,yes,0,Young_Savers,5006.78,0.0,150,3233.3333333333335
47,blue-collar,married,secondary,8229,no,no,yes,3,Premium_Clients,5164.58,0.0,100,4900.0
51,management,married,tertiary,346,no,no,yes,3,Premium_Clients,5006.92,0.0,50,9900.0
34,management,married,tertiary,158,no,no,yes,0,Young_Savers,5003.16,0.0,50,9900.0
25,technician,single,secondary,7103,yes,no,yes,0,Young_Savers,5142.06,0.0,150,3233.3333333333335
50,admin.,married,secondary,4855,no,no,yes,3,Premium_Clients,5097.1,0.0,100,4900.0
47,admin.,single,secondary,3696,no,no,yes,3,Premium_Clients,5073.92,0.0,100,4900.0
40,technician,married,secondary,-357,yes,no,yes,0,Young_Savers,4992.86,30.0,200,2400.0
79,retired,married,secondary,8304,no,no,yes,3,Premium_Clients,5166.08,0.0,450,1011.1111111111111
30,student,single,secondary,48,no,no,yes,0,Young_Savers,5000.96,0.0,50,9900.0
54,self-employed,single,tertiary,384,no,yes,yes,3,Premium_Clients,5007.68,30.0,50,9900.0
53,blue-collar,married,primary,751,yes,no,yes,0,Young_Savers,5015.02,0.0,100,4900.0
33,blue-collar,divorced,secondary,3546,yes,no,yes,0,Young_Savers,5070.92,0.0,100,4900.0
60,management,married,tertiary,73,no,no,yes,3,Premium_Clients,5001.46,0.0,100,4900.0
35,self-employed,single,tertiary,71,no,no,yes,0,Young_Savers,5001.42,0.0,50,9900.0
46,admin.,married,secondary,974,no,no,yes,0,Young_Savers,5019.48,0.0,100,4900.0
